exposure_to_patient_isolation,enter_area_isolation,appearance_of_symptoms_isolation,risk_groups_isolation,full_quarantine,partial_quarantine,unnecessary_business,educational_institutions,religious_institutions,distance_saving_instructions,congregation_restriction,prohibition_entering_country,public_transport_restriction,limit_hospital_visits,limit_retirement_homes_visits,disinfecting_public_spaces,police_army_enforcement,fines_and_incarceration,lockdown_level,country,province,start_date
True,True,True,False,False,False,1,2,1,,2,False,1,False,False,False,False,False,3,Germany,Rheinֲ­land-Pfalz,2020-03-17 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,1,False,False,False,False,False,3,Germany,Saarland,2020-03-17 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,1,False,False,False,False,False,3,Germany,Sachsen,2020-03-17 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,1,False,False,False,False,False,3,Germany,Sachsen-Anhalt,2020-03-17 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,1,False,False,False,False,False,3,Germany,Schleswig-Holstein,2020-03-17 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,1,False,False,False,False,False,3,Germany,Schlesֲ­wig-Holstein,2020-03-17 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,1,False,False,False,False,False,3,Germany,Thֳ¼ringen,2020-03-17 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,1,False,False,False,False,False,3,Germany,all,2020-03-17 00:00:00
True,False,False,True,False,False,1,1,0,2,10,False,0,False,True,False,False,False,3,United States of America,California,2020-03-17 00:00:00
True,False,True,True,False,False,1,2,0,1,10,False,0,True,True,False,False,False,3,United States of America,Washington,2020-03-17 00:00:00
True,True,False,False,False,False,0,0,0,1.5,500,False,0,False,False,False,True,True,1,Australia,Victoria,2020-03-16 00:00:00
True,True,False,False,False,False,0,0,0,1.5,500,False,0,False,False,False,True,True,1,Australia,Western Australia,2020-03-16 00:00:00
True,True,True,False,False,False,1,2,0,,100,True,0,False,False,False,False,False,3,Denmark,all,2020-03-16 00:00:00
True,True,True,True,False,False,0,2,0,1,100,False,0,False,True,False,False,True,2,France,Haute-Savoie,2020-03-16 00:00:00
True,True,True,True,False,False,0,2,0,1,100,False,0,False,True,False,False,True,2,France,all,2020-03-16 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,0,False,False,False,False,False,3,Germany,Baden-Wֳ¼rttemberg,2020-03-16 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,0,False,False,False,False,False,3,Germany,Baden-Wֳ¼rttemֲ­berg,2020-03-16 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,0,False,False,False,False,False,3,Germany,Bavaria,2020-03-16 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,0,False,False,False,False,False,3,Germany,Bayern,2020-03-16 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,0,False,False,False,False,False,3,Germany,Berlin,2020-03-16 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,0,False,False,False,False,False,3,Germany,Brandenburg,2020-03-16 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,0,False,False,False,False,False,3,Germany,Bremen,2020-03-16 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,0,False,False,False,False,False,3,Germany,Hamburg,2020-03-16 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,0,False,False,False,False,False,3,Germany,Hessen,2020-03-16 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,0,False,False,False,False,False,3,Germany,Mecklenburg-Vorpommern,2020-03-16 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,0,False,False,False,False,False,3,Germany,Mecklenburg-Vorֲ­pommern,2020-03-16 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,0,False,False,False,False,False,3,Germany,Niedersachsen,2020-03-16 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,0,False,False,False,False,False,3,Germany,Nordrhein-Westfalen,2020-03-16 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,0,False,False,False,False,False,3,Germany,Nordrhein-Westֲ­falen,2020-03-16 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,0,False,False,False,False,False,3,Germany,Repatriierte,2020-03-16 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,0,False,False,False,False,False,3,Germany,Rheinland-Pfalz,2020-03-16 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,0,False,False,False,False,False,3,Germany,Rheinֲ­land-Pfalz,2020-03-16 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,0,False,False,False,False,False,3,Germany,Saarland,2020-03-16 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,0,False,False,False,False,False,3,Germany,Sachsen,2020-03-16 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,0,False,False,False,False,False,3,Germany,Sachsen-Anhalt,2020-03-16 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,0,False,False,False,False,False,3,Germany,Schleswig-Holstein,2020-03-16 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,0,False,False,False,False,False,3,Germany,Schlesֲ­wig-Holstein,2020-03-16 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,0,False,False,False,False,False,3,Germany,Thֳ¼ringen,2020-03-16 00:00:00
True,True,True,False,False,False,1,2,1,,2,False,0,False,False,False,False,False,3,Germany,all,2020-03-16 00:00:00
True,False,False,True,False,False,0,0,1,,,False,0,False,False,False,False,False,2,Singapore,all,2020-03-16 00:00:00
True,False,True,False,False,True,2,2,1,1,,True,1,False,False,True,True,True,4,Spain,Asturias,2020-03-16 00:00:00
True,False,True,False,False,True,2,2,1,1,,True,1,False,False,True,True,True,4,Spain,Basque,2020-03-16 00:00:00
True,False,True,False,False,True,2,2,1,1,,True,1,False,False,True,True,True,4,Spain,Cantabria,2020-03-16 00:00:00
True,False,True,False,False,True,2,2,1,1,,True,1,False,False,True,True,True,4,Spain,Castilla - La Mancha,2020-03-16 00:00:00
True,False,True,False,False,True,2,2,1,1,1000,True,1,False,False,True,True,True,4,Spain,Catalunya,2020-03-16 00:00:00
True,False,True,False,False,True,2,2,1,1,,True,1,False,False,True,True,True,4,Spain,Galicia,2020-03-16 00:00:00
True,False,True,False,False,True,2,2,1,1,1000,True,1,False,False,True,True,True,4,Spain,La Rioja,2020-03-16 00:00:00
True,False,True,False,False,True,2,2,1,1,,True,1,False,False,True,True,True,4,Spain,Murcia,2020-03-16 00:00:00
True,False,True,False,False,True,2,2,1,1,,True,1,False,False,True,True,True,4,Spain,all,2020-03-16 00:00:00
True,False,False,True,False,False,0,1,0,2,10,False,0,False,True,False,False,False,2,United States of America,California,2020-03-16 00:00:00
True,False,True,True,False,False,1,1,0,,10,False,0,False,True,False,False,False,3,United States of America,New York,2020-03-16 00:00:00
True,False,True,True,False,False,1,1,0,1,10,False,0,True,True,False,False,False,3,United States of America,Washington,2020-03-16 00:00:00
True,False,False,True,False,False,0,0,0,,10,False,0,False,True,False,False,False,2,United States of America,all,2020-03-16 00:00:00
True,True,False,False,False,False,0,0,0,1.5,500,False,0,False,False,False,True,True,1,Australia,New South Wales,2020-03-15 00:00:00
True,True,False,False,False,False,0,0,0,1.5,500,False,0,False,False,False,False,True,1,Australia,Queensland,2020-03-15 00:00:00
True,True,False,False,False,False,0,0,0,1.5,500,False,0,False,False,False,False,True,1,Australia,South Australia,2020-03-15 00:00:00
True,True,False,False,False,False,0,0,0,1.5,500,False,0,False,False,False,False,True,1,Australia,Victoria,2020-03-15 00:00:00
True,True,False,False,False,False,0,0,0,1.5,500,False,0,False,False,False,False,True,1,Australia,Western Australia,2020-03-15 00:00:00
True,True,False,False,False,False,0,0,0,1.5,500,False,0,False,False,False,False,True,1,Australia,all,2020-03-15 00:00:00
True,True,True,False,False,False,1,0,0,,2,False,0,False,False,False,False,False,3,Germany,Baden-Wֳ¼rttemberg,2020-03-15 00:00:00
True,True,True,False,False,False,1,0,0,,2,False,0,False,False,False,False,False,3,Germany,Baden-Wֳ¼rttemֲ­berg,2020-03-15 00:00:00
True,True,True,False,False,False,1,0,0,,2,False,0,False,False,False,False,False,3,Germany,Bavaria,2020-03-15 00:00:00
True,True,True,False,False,False,1,0,0,,2,False,0,False,False,False,False,False,3,Germany,Bayern,2020-03-15 00:00:00
True,True,True,False,False,False,1,0,0,,2,False,0,False,False,False,False,False,3,Germany,Berlin,2020-03-15 00:00:00
True,True,True,False,False,False,1,0,0,,2,False,0,False,False,False,False,False,3,Germany,Brandenburg,2020-03-15 00:00:00
True,True,True,False,False,False,1,0,0,,2,False,0,False,False,False,False,False,3,Germany,Bremen,2020-03-15 00:00:00
True,True,True,False,False,False,1,0,0,,2,False,0,False,False,False,False,False,3,Germany,Hamburg,2020-03-15 00:00:00
True,True,True,False,False,False,1,0,0,,2,False,0,False,False,False,False,False,3,Germany,Hessen,2020-03-15 00:00:00
True,True,True,False,False,False,1,0,0,,2,False,0,False,False,False,False,False,3,Germany,Mecklenburg-Vorpommern,2020-03-15 00:00:00
True,True,True,False,False,False,1,0,0,,2,False,0,False,False,False,False,False,3,Germany,Mecklenburg-Vorֲ­pommern,2020-03-15 00:00:00
True,True,True,False,False,False,1,0,0,,2,False,0,False,False,False,False,False,3,Germany,Niedersachsen,2020-03-15 00:00:00
True,True,True,False,False,False,1,0,0,,2,False,0,False,False,False,False,False,3,Germany,Nordrhein-Westfalen,2020-03-15 00:00:00
True,True,True,False,False,False,1,0,0,,2,False,0,False,False,False,False,False,3,Germany,Nordrhein-Westֲ­falen,2020-03-15 00:00:00
True,True,True,False,False,False,1,0,0,,2,False,0,False,False,False,False,False,3,Germany,Repatriierte,2020-03-15 00:00:00
True,True,True,False,False,False,1,0,0,,2,False,0,False,False,False,False,False,3,Germany,Rheinland-Pfalz,2020-03-15 00:00:00
True,True,True,False,False,False,1,0,0,,2,False,0,False,False,False,False,False,3,Germany,Rheinֲ­land-Pfalz,2020-03-15 00:00:00
True,True,True,False,False,False,1,0,0,,2,False,0,False,False,False,False,False,3,Germany,Saarland,2020-03-15 00:00:00
True,True,True,False,False,False,1,0,0,,2,False,0,False,False,False,False,False,3,Germany,Sachsen,2020-03-15 00:00:00
True,True,True,False,False,False,1,0,0,,2,False,0,False,False,False,False,False,3,Germany,Sachsen-Anhalt,2020-03-15 00:00:00
True,True,True,False,False,False,1,0,0,,2,False,0,False,False,False,False,False,3,Germany,Schleswig-Holstein,2020-03-15 00:00:00
True,True,True,False,False,False,1,0,0,,2,False,0,False,False,False,False,False,3,Germany,Schlesֲ­wig-Holstein,2020-03-15 00:00:00
True,True,True,False,False,False,1,0,0,,2,False,0,False,False,False,False,False,3,Germany,Thֳ¼ringen,2020-03-15 00:00:00
True,True,True,False,False,False,1,0,0,,2,False,0,False,False,False,False,False,3,Germany,all,2020-03-15 00:00:00
True,False,True,False,False,True,2,2,1,1,,False,1,False,False,True,True,True,4,Spain,Asturias,2020-03-15 00:00:00
True,False,True,False,False,True,2,2,1,1,,False,1,False,False,True,True,True,4,Spain,Basque,2020-03-15 00:00:00
True,False,True,False,False,True,2,2,1,1,,False,1,False,False,True,True,True,4,Spain,Cantabria,2020-03-15 00:00:00
True,False,True,False,False,True,2,2,1,1,,False,1,False,False,True,True,True,4,Spain,Castilla - La Mancha,2020-03-15 00:00:00
True,False,True,False,False,True,2,2,1,1,1000,False,1,False,False,True,True,True,4,Spain,Catalunya,2020-03-15 00:00:00
True,False,True,False,False,True,2,2,1,1,,False,1,False,False,True,True,True,4,Spain,Galicia,2020-03-15 00:00:00
True,False,True,False,False,True,2,2,1,1,1000,False,1,False,False,True,True,True,4,Spain,La Rioja,2020-03-15 00:00:00
True,False,True,False,False,True,2,2,1,1,,False,1,False,False,True,True,True,4,Spain,Murcia,2020-03-15 00:00:00
True,False,True,False,False,True,2,2,1,1,,False,1,False,False,True,True,True,4,Spain,all,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Aneurin Bevan,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Ayrshireֲ and Arran,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Barking and Dagenham,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Barnet,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Barnsley,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Bath and North East Somerset,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Bedford,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Betsi Cadwaladr,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Bexley,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Birmingham,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Blackburn with Darwen,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Blackpool,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Blaenau Gwent County Borough Council,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Bolton,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Borders,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,"Bournemouth, Christchurch and Poole",2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Bracknell Forest,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Bradford,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Brent,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Bridgend County Borough Council,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Brighton and Hove,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,"Bristol, City of",2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Bromley,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Buckinghamshire,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Bury,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Caerphilly County Borough Council,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Calderdale,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Cambridgeshire,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Camden,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Cardiff and Vale,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Carmarthenshire County Council,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Central Bedfordshire,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Ceredigion County Council,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Cheshire East,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Cheshire West and Chester,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,City and County of Swansea,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,City of Cardiff Council,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Conwy County Borough Council,2020-03-15 00:00:00
True,False,False,True,False,False,1,0,0,,,False,0,False,False,False,False,False,3,United Kingdom,Cornwall and Isles of Scilly,2020-03-15 00:00:00
